playDispNm,gmDate,teamAbbr,playMin,teamLoc,playStat,playPos,playMin_last5_median,playMin_last20_median,playRat_last5_median,playRat_last20_median,playMin_ewm_01,playMin_ewm_std_01,playMin_ewm_02,playMin_ewm_std_02,playMin_ewm_025,playMin_ewm_std_025,playMin_ewm_03,playMin_ewm_std_03,playMin_ewm_04,playMin_ewm_std_04,playMin_ewm_05,playMin_ewm_std_05,playMin_ewm_06,playMin_ewm_std_06,playMin_ewm_07,playMin_ewm_std_07,playRat_ewm_01,playRat_ewm_02,playRat_ewm_025,playRat_ewm_03,playRat_ewm_04,playRat_ewm_05,playRat_ewm_06,playRat_ewm_07
Kyrie Irving,2016-01-04,CLE,29,1,1,PG,21.0,33.5,22.5,32.5,28.08137429904478,8.799078338480953,24.508226902190213,7.57261236396082,23.555279604410657,6.6919110355043046,22.95068087951782,5.822804443106854,22.37670011971933,4.350905931832055,22.18639893115754,3.357751743170468,22.06351904988403,2.800120387634298,21.881477328964095,2.530542419305241,29.18501138879813,25.480933687724967,24.421222404454078,23.73354023355445,23.122067617333933,23.073404665256092,23.20393747513371,23.28702673572719
Kyrie Irving,2016-01-06,CLE,34,0,1,PG,24.0,32.0,22.5,32.5,28.173236869160636,8.352339169126138,25.406581521752173,7.036138927923981,24.916459703307996,6.330173330648047,24.76547661566247,5.75022372367636,25.026020071831603,5.039446584091464,25.59319946557877,4.800696116854443,26.22540761995361,4.831611762347348,26.864443198689234,4.997746948774488,30.66651025024632,29.184746950179974,29.31591680334056,29.813478163488117,31.473240570400367,33.536702332628046,35.681574990053484,37.78610802071815
Kyrie Irving,2016-01-08,CLE,27,0,1,PG,26.0,32.0,27.75,32.5,28.755913182360676,8.124701449959954,27.125265217401743,7.2731170907699685,27.187344777480998,6.935599279614693,27.53583363096373,6.700077511139692,28.615612043098963,6.4037453232245936,29.796599732789385,6.166538924937558,30.890163047981446,5.8927403890455725,31.85933295960677,5.537156320048101,32.27485922554216,32.69779756014398,33.67443760250542,34.89443471444169,37.58394434224023,40.14335116631402,42.3226299960214,44.06083240621545
Kyrie Irving,2016-01-10,CLE,31,0,1,PG,27.0,30.5,27.75,30.25,28.58032186409312,7.7267459670613805,27.100212173921395,6.5054907747444,27.14050858311075,6.007044258818532,27.37508354167461,5.612213651235508,27.969367225859376,5.0438117754780025,28.398299866394694,4.684652060817767,28.55606521919258,4.499530031439429,28.457799887882032,4.465646446305452,30.69737330270505,29.458238048115184,29.380828201879066,29.376104300109176,29.15036660534414,28.32167558315701,26.829051998408563,24.768249721864635
Kyrie Irving,2016-01-12,CLE,39,0,1,PG,29.0,30.5,22.5,28.0,28.82228967772286,7.368076610031966,27.880169739137116,6.049349575958158,28.105381437333065,5.506529236497924,28.462558479172227,5.039698837836315,29.18162033551563,4.266513511007885,29.699149933197347,3.675771865868824,30.022426087677033,3.2568222903503674,30.237339966364612,2.9871667172412875,29.852635972298202,28.016590438492152,27.5981211514093,27.238273010076423,26.390219963206487,25.285837791578505,24.081620799363424,23.00547491655939
Kyrie Irving,2016-01-14,CLE,32,0,1,PG,31.0,31.0,38.5,28.0,29.840060710098413,7.661615197993246,30.10413579130969,7.178636133639068,30.8290360779998,6.978927516459375,31.62379093542056,6.789226898808339,33.108972201309385,6.462976704218807,34.349574966598674,6.260617293197611,35.40897043507081,6.1719872472229245,36.37120198990939,6.133006232068047,30.71737237519399,30.113272350793725,30.323590863556976,30.616791107053498,31.234131977923898,31.89291889578925,32.73264831974537,33.85164247496782
Kyrie Irving,2016-01-15,CLE,30,0,1,PG,32.0,31.0,25.0,28.0,30.05605463911681,7.298871130663975,30.483308633047756,6.470952602898085,31.12177705849985,6.068691164148973,31.73665365479439,5.683450738752046,32.66538332078564,5.045352605855574,33.17478748329934,4.654874100587219,33.36358817402833,4.4853343232552305,33.31136059697282,4.469675574739525,30.145635137599847,29.090617880634984,28.992693147667733,28.931753774937448,28.74047918675434,28.446459447894625,28.09305932789815,27.65549274249035
Kyrie Irving,2016-01-18,CLE,23,1,1,PG,31.0,30.5,25.0,28.0,30.05044917520447,6.9243386907908695,30.386646906438205,5.791427092990374,30.841332793874887,5.281763984108764,31.21565755835607,4.835307634332696,31.599229992471386,4.18887999224128,31.58739374164967,3.8227810273021974,31.345435269611333,3.577576591272805,30.993408179091848,3.313989215352961,30.231071623849918,29.47249430450799,29.4945198607508,29.552227642456216,29.644287512052607,29.723229723947313,29.837223731159263,29.996647822747107
Kyrie Irving,2016-01-20,CLE,21,0,1,PG,31.0,29.5,25.0,26.375,29.345404257609363,6.91911546829466,28.909317525150566,6.054235019588281,28.880999595406166,5.862844442711789,28.75096029084925,5.794642557368782,28.159537995482832,5.8473063389849695,27.293696870824835,5.912746960520743,26.338174107844534,5.862683979122858,25.398022453727556,5.689181722386638,28.982964461332763,27.12799544360639,26.5583898955631,26.01155934971935,24.886572507231566,23.736614861973656,22.584889492463706,21.42399434682413
Kyrie Irving,2016-01-21,CLE,29,1,1,PG,30.0,28.0,25.0,24.0,28.510863831768894,7.05004193877855,27.327454020120456,6.370504219163895,26.910749696554625,6.2742573300202755,26.425672203594473,6.230910923942074,25.295722797289702,6.0759748050797775,24.146848435412416,5.68632314617803,23.135269643137818,5.071172305690617,22.319406736118268,4.302431903608726,27.759668015082905,25.052396354885115,24.106292421672325,23.233091544803543,21.63194350433894,20.243307430986828,19.08395579698548,18.15219830404724
Kyrie Irving,2016-01-23,CLE,31,1,1,PG,29.0,28.0,25.0,24.0,28.559777448596204,6.689956005263627,27.661963216096364,5.741967695396241,27.43306227241597,5.520830125682646,27.19797054251613,5.372792791307304,26.77743367837382,5.15183619396276,26.573424217706208,4.99995405000907,26.654107857255127,4.973192287480522,26.995822020835483,5.085280186792471,28.083701213602406,26.241917083908092,25.829719316254245,25.563164081362483,25.379166102603367,25.621653715493416,26.233582318794195,27.14565949121417
Kyrie Irving,2016-01-25,CLE,28,1,1,PG,29.0,28.0,25.25,24.0,28.80379970375542,6.391060584623058,28.329570572877092,5.327457417446346,28.32479670431198,5.063875985555424,28.33857937976129,4.888043146669048,28.466460207024294,4.650857010339593,28.786712108853102,4.455079705768154,29.261643142902052,4.222026005151838,29.798746606250646,3.879850275445055,27.800331092220294,26.04353366712648,25.684789487190685,25.469214856953737,25.327499661562022,25.435826857746708,25.643432927517683,25.818697847364255
Kyrie Irving,2016-01-27,CLE,22,1,1,PG,28.0,27.5,25.25,24.0,28.72341973337429,6.068152007237137,28.263656458301675,4.767073845139641,28.243597528233984,4.388075497242362,28.237005565832902,4.093202687587149,28.27987612421458,3.6121890590458925,28.39335605442655,3.186841864715704,28.504657257160822,2.792621290415995,28.539623981875195,2.447063363258706,28.245297983029175,27.284826933701183,27.326092115393013,27.503450399867617,28.096499796937216,28.842913428873352,29.607373171007076,30.320609354209274
Kyrie Irving,2016-01-29,CLE,32,0,1,PG,28.0,26.5,25.25,22.875,28.051077759994822,6.118385189836631,27.010925166641343,5.0241422190244505,26.68269814617549,4.79258062115925,26.365903896083033,4.6526956238688415,25.767925674528747,4.522005749922066,25.196678027213274,4.517311827830195,24.60186290286433,4.570550426654383,23.96188719456256,4.610344451470543,27.62076818468721,26.227861546960945,25.99456908654476,25.852415279907333,25.657899878162333,25.421456714436676,25.042949268402833,24.496182806262784
Kyrie Irving,2016-01-30,CLE,36,1,1,PG,29.0,27.5,31.0,24.0,28.445969984017562,5.930649403683631,28.008740133313072,4.967289020612816,28.01202360963162,4.838542488705494,28.05613272725812,4.821595018190737,28.26075540471725,4.969660122062704,28.598339013606637,5.249761830259853,29.040745161145736,5.598534998944146,29.588566158368767,5.981195945506891,28.608691366274087,28.48228923756876,28.87092681490857,29.346690695935134,30.394739926897405,31.460728357218336,32.51717970736114,33.59885484187884
Kyrie Irving,2016-02-01,CLE,41,0,1,PG,31.0,28.5,32.25,25.125,29.201372985654064,6.08903623042045,29.60699210665046,5.588739601885771,30.009017707223716,5.613961974543299,30.439292909080688,5.689044463842658,31.356453242830355,5.829682945674526,32.29916950680332,5.858687493482497,33.2162980644583,5.733982331403711,34.07656984751063,5.4254826198799035,29.22282222967778,29.73583139005501,30.34069511118143,30.96768348715459,32.13684395613844,33.105364178609165,33.85687188294446,34.40465645256366
Kyrie Irving,2016-02-03,CLE,37,0,1,PG,32.0,29.0,34.75,26.5,30.381235687142443,6.825939344844615,31.885593685320373,6.953511448511144,32.756763280417786,7.075506827163706,33.607505036356486,7.148107097298871,35.213871945698216,7.081700364087891,36.649584753401655,6.74916874880878,37.886519225783324,6.2126924916423585,38.922970954253195,5.535402081813677,30.075540006748877,31.33866511204401,32.19302133338607,33.00237844100821,34.382106373683065,35.42768208930458,36.19274875317779,36.7463969357691
Kyrie Irving,2016-02-05,CLE,37,1,1,PG,36.0,29.5,36.25,29.375,31.043112118455355,6.789393716914361,32.9084749482563,6.5870588674274595,33.817572460313336,6.440939687068769,34.62525352544954,6.221061419251262,35.92832316741893,5.577738710666714,36.82479237670083,4.7772048278090145,37.35460769031333,3.9710331225149447,37.57689128627596,3.297682478584668,30.692986006099318,32.32093208963521,33.20726600003955,33.97666490870575,35.12926382420984,35.83884104465229,36.22709950127112,36.39891908073073
Kyrie Irving,2016-02-06,CLE,37,1,1,PG,37.0,30.5,36.25,30.875,31.638800906631815,6.697559935980179,33.726779958605036,6.14205010751232,34.613179345235004,5.773191850529029,35.33767746781467,5.34127100381145,36.35699390045136,4.362822328424469,36.912396188350414,3.3796974162111293,37.14184307612533,2.521994290623325,37.17306738588279,1.8476575810825204,30.698687405489597,32.00674567170817,32.59294950002967,33.00866543609403,33.37755829452591,33.29442052232615,32.94083980050845,32.44467572421922
Kyrie Irving,2016-02-08,CLE,35,1,1,PG,37.0,31.0,36.25,31.0,32.17492081598645,6.565219834830116,34.38142396688403,5.666421985489946,35.20988450892625,5.122841769035659,35.836374227470266,4.5469845817385055,36.614196340270816,3.398946512044228,36.95619809417521,2.3904090074719258,37.05673723045013,1.5976959201416996,37.05192021576484,1.0187148112720905,31.728818664974867,33.80539653736653,34.69471212502225,35.40606580526582,36.42653497671555,37.147210261163075,37.77633592020338,38.43340271726577
Kyrie Irving,2016-02-10,CLE,36,1,1,PG,37.0,31.5,37.75,31.625,32.45742873439625,6.288887199590757,34.505139173507224,5.074992121145534,35.15741338169469,4.437596997261877,35.585461959229185,3.8276528345623753,35.968517804162495,2.7866653869857707,35.9780990470876,2.0717249408094633,35.82269489218005,1.6726396731051307,35.61557606472945,1.4923321681883865,34.030936798546236,37.99431722989323,39.70853409376669,41.20924606368607,43.75592098602934,45.94860513058154,47.960534368081355,49.85502081517973
Kyrie Irving,2016-02-18,CLE,31,1,1,G,37.0,32.0,41.0,31.625,32.811685860966165,6.0652554809753365,34.80411133880578,4.583302916462786,35.36806003627101,3.863224349992557,35.70982337146043,3.209278425300791,35.9811106824975,2.158615192336108,35.9890495235438,1.464992144889492,35.92907795687202,1.064092558449167,35.88467281941884,0.8575297614526287,35.902843118742,40.94545378391459,42.96890057032501,44.67147224458025,47.35355259161761,49.34930256529077,50.83421374723254,51.88150624455392
Kyrie Irving,2016-02-21,CLE,9,0,1,PG,36.0,31.5,41.0,31.0,32.63051727486516,5.781038071319728,34.043289071044626,4.40569629607972,34.27604502720326,3.9200912634636347,34.2968763600223,3.5869414319600046,33.9886664094985,3.2764981445384014,33.4945247617719,3.2260008792518455,32.97163118274881,3.2645301624040566,32.46540184582565,3.3282007419990585,35.112558806848654,38.35636302713167,39.22667542774376,39.67003057120617,39.61213155497057,38.674651282645385,37.133685498893016,35.164451873366176
Kyrie Irving,2016-02-22,CLE,38,1,1,PG,35.0,31.5,41.0,31.0,30.267465547327127,9.117372922026416,29.0346312568357,11.332169555380606,27.957033770402443,12.29959341026877,26.707813452015607,13.122078811943366,23.9931998456991,14.361753643297249,21.24726238088595,15.17223433037676,18.588652473099522,15.671990477550295,16.039620553747696,15.932905861027939,32.07630292609759,31.635090421705335,30.607506570807818,29.194021399844313,25.66727893298234,21.712325641322693,17.703474199557206,13.874335562009856
Kyrie Irving,2016-02-24,CLE,32,1,1,PG,35.0,32.0,41.75,31.625,31.040718992609587,8.971849784752813,30.827705005468562,10.8260086861077,30.467775327801835,11.64145092467551,30.09546941641093,12.371265225779837,29.595919907419464,13.657852130055616,29.623631190442975,14.843977867758737,30.23546098923981,16.01563884431761,31.411886166124308,17.192578559382877,33.043672633506816,33.658072337364274,33.393129928105864,32.96081497989102,32.100367359789416,31.731162820661346,32.13138967982288,33.387300668602954
Kyrie Irving,2016-02-26,CLE,31,0,1,PG,32.0,32.0,41.5,31.625,31.136647093350323,8.516577987011807,31.062164004374853,9.695841420789645,30.850831495851377,10.107229928190216,30.666828591487647,10.39512807377996,30.55755194445168,10.666378355991892,30.81181559522149,10.596674607578262,31.294184395695925,10.193526679381074,31.823565849837298,9.425115473684752,33.889305370171066,35.22645786989142,35.419847446079395,35.522570485923715,35.860220415873655,36.61558141033068,37.752555871929154,39.06619020058089
Kyrie Irving,2016-02-28,CLE,32,0,1,PG,31.0,31.5,28.0,31.625,31.122982384015074,8.07964506822621,31.049731203499885,8.672264310495807,30.888123621888532,8.753395916745871,30.766780014041352,8.69881527462226,30.73453116667101,8.265931262120324,30.905907797610745,7.493866584298965,31.11767375827837,6.449770781814134,31.24706975495119,5.19215264897815,31.87537483312195,30.931166295913133,30.002385584559544,28.990799340146598,27.016132249524194,25.18279070516534,23.35102234877166,21.34485706017427
Kyrie Irving,2016-02-29,CLE,35,1,1,PG,32.0,32.0,36.25,33.5,31.21068414561482,7.669789317571848,31.23978496279991,7.767179446767518,31.1660927164164,7.598479381940291,31.136746009828947,7.304545370419152,31.24071870000261,6.442656549581042,31.452953898805372,5.341152248989415,31.64706950331135,4.1190759990374275,31.774120926485363,2.8888537585201437,32.312837349816014,31.994933036730508,31.564289188419657,31.16855953810262,30.70967934971452,30.71639535258267,31.090408939508666,31.77845711805228
Kyrie Irving,2016-03-04,CLE,32,1,1,PG,32.0,32.0,36.25,34.75,31.589615731058213,7.369341778577428,31.99182797023993,7.127995533760359,32.124569537312304,6.820413407192431,32.295722206880264,6.415237692639635,32.74443122000157,5.424665587399736,33.22647694940269,4.3568371199692955,33.65882780132454,3.3924054679387736,34.03223627794561,2.69044743472946,32.556553614837554,32.545946429384415,32.360716891314745,32.242991676671835,32.325807609828715,32.73319767629133,33.28616357580347,33.85853713541569
Kyrie Irving,2016-03-05,CLE,30,1,1,PG,32.0,32.0,36.25,35.5,31.630654157952865,6.992315630250601,31.99346237619195,6.375473965456903,32.093427152984226,5.906938610829931,32.207005544816184,5.369449917931422,32.44665873200095,4.222977024599059,32.61323847470135,3.170978868622782,32.66353112052982,2.3998091605017646,32.609670883383686,2.012633864215965,33.37589825336329,34.186757143507535,34.45803766848606,34.795094173670286,35.69548456589723,36.74159883814566,37.764465430321394,38.682561140624706
Kyrie Irving,2016-03-07,CLE,37,1,1,PG,32.0,32.0,34.75,35.5,31.467588742155876,6.652506160768195,31.594769900953565,5.764775384308372,31.570070364738168,5.208416358298977,31.54490388137133,4.628581578724546,31.46799523920057,3.5518566179472093,31.306619237350674,2.7547112806514575,31.065412448211926,2.298538834856662,30.782901265015106,2.077000815075871,33.26330842802579,33.79940571480603,33.90602825136454,34.0315659215692,34.31729073953834,34.49579941907283,34.45578617212856,34.179768342187415
Kyrie Irving,2016-03-09,CLE,39,0,1,PG,32.0,33.5,36.25,36.25,32.02082986794548,6.537428696215088,32.67581592076285,5.643144550822436,32.92755277355362,5.1764230349633555,33.18143271695993,4.752362148008349,33.680797143520344,4.166820826024999,34.15330961867534,3.993705836759103,34.62616497928477,4.111621415241149,35.134870379504534,4.345225403290186,34.28697758523282,35.739524571844825,36.3045211885234,36.87209614509844,37.99037444372301,38.99789970953641,39.88231446885143,40.70393050265623
Kyrie Irving,2016-03-10,CLE,37,0,1,PG,35.0,35.0,38.25,36.875,32.71874688115683,6.564412697023337,33.94065273661028,5.716224200067328,34.445664580165214,5.306867124630289,34.92700290187195,4.943953086653247,35.80847828611221,4.412651308091251,36.57665480933767,4.0967970446363635,37.25046599171391,3.8466809116497487,37.84046111385136,3.530105298569691,34.683279826712884,36.24161965747586,36.79089089139255,37.28546730156891,38.09422466623381,38.623949854768206,38.90292578754057,38.98617915079687
Kyrie Irving,2016-03-13,CLE,31,0,1,PG,37.0,35.5,40.75,37.625,33.14687219304441,6.365817295254109,34.552522189288226,5.274931687367157,35.08424843512391,4.748619978289481,35.54890203131037,4.266812195676742,36.28508697166733,3.4838493966262094,36.788327404668834,2.9084499211593737,37.100186396685565,2.4382636370750426,37.25213833415541,2.0149177645426986,35.51495184404792,37.59329572598069,38.343168168544416,38.999827111098234,40.05653479974029,40.8119749273841,41.36117031501623,41.795853745239064
Kyrie Irving,2016-03-14,CLE,34,0,1,PG,37.0,35.5,38.25,37.0,32.9321849737385,6.075288270784629,33.84201775143058,4.95293831458473,34.06318632634294,4.534427326423525,34.18423142191726,4.245064238652962,34.171052183000405,4.027481861711084,33.89416370233442,4.098025838841316,33.440074558674226,4.243489947762592,32.87564150024662,4.359308366627099,34.76345665963799,35.67463658078455,35.75737612640831,35.69987897776876,35.23392087984418,34.40598746369205,33.3444681260065,32.138756123571724
Kyrie Irving,2016-03-16,CLE,39,1,1,PG,37.0,35.0,38.25,37.0,33.03896647636531,5.7729140444124765,33.87361420114446,4.43054972535243,34.047389744757204,3.9270404563648915,34.12896199534208,3.552893790066443,34.102631309800245,3.121174285365367,33.94708185116721,2.898466557271167,33.77602982346969,2.7082392258881582,33.66269245007398,2.505249220530524,34.33711099367156,34.63970926462764,34.443032094806235,34.13991528443813,33.34035252790651,32.45299373184602,31.637787250402603,30.991626837071518
Kyrie Irving,2016-03-18,CLE,40,0,1,PG,37.0,35.0,38.25,37.25,33.635069828732085,5.776643088455067,34.89889136091557,4.520418823474633,35.285542308567905,4.114828217422139,35.590273396739455,3.85830608756802,36.06157878588015,3.6769536004490515,36.473540925583606,3.7114750940645007,36.91041192938788,3.7941490392540618,37.398807735022196,3.852843067609541,35.17839989430907,36.26176741170212,36.51977407110467,36.722940699106694,37.10421151674391,37.60149686592301,38.305114900161044,39.22248805112146
Kyrie Irving,2016-03-19,CLE,27,0,1,PG,37.0,35.0,32.25,37.25,34.27156284586205,5.820765994466957,35.91911308873246,4.5859769683560945,36.46415673142592,4.190563243331549,36.913191377717624,3.921634701015455,37.63694727152809,3.6160149887768043,38.2367704627918,3.3986749312424243,38.76416477175515,3.1252775301047877,39.21964232050666,2.7444382770990012,34.8855599048767,35.459413929361695,35.4523305533285,35.38105848937468,35.162526910046346,34.925748432961505,34.672045960064416,34.34174641533644
Kyrie Irving,2016-03-21,CLE,24,1,1,PG,34.0,34.5,30.5,37.25,33.54440656127258,5.95956118998201,34.13529047098597,5.580685611603812,34.09811754856944,5.723994250007039,33.939233964402334,5.985369725339951,33.38216836291686,6.637139878122291,32.618385231395905,7.288681263210734,31.70566590870206,7.876108456745197,30.665892696152,8.378545639175705,33.79700391438415,33.167531143489356,32.58924791499637,31.966740942562275,30.697516146027805,29.462874216480753,28.268818384025767,27.102523924600934
Kyrie Irving,2016-03-23,CLE,38,1,1,PG,34.0,33.0,30.5,35.5,32.58996590514146,6.3732898723576685,32.10823237678878,6.588291268916098,31.57358816142708,6.846857149341884,30.95746377508163,7.090013422631096,29.629301017750116,7.389113754564513,28.309192615697953,7.376730222606643,27.082266363480823,7.053488098062489,25.9997678088456,6.424759542736506,31.81730352293774,29.334024914791485,27.941935936247276,26.576718659793592,24.01850968761668,21.731437108240378,19.70752735361031,17.930757177380283
Kyrie Irving,2016-03-24,CLE,36,0,1,PG,38.0,33.0,32.25,35.5,33.13096931462928,6.271957107920651,33.286585901431025,6.400999305259021,33.18019112107031,6.647833884987719,33.07022464255714,6.916293728246414,32.97758061065007,7.4284152893599895,33.154596307848976,7.900948031624134,33.63290654539233,8.364411455575118,34.39993034265368,8.826426009803258,32.53557317064658,31.26721993183319,30.706451952185457,30.30370306185552,30.011105812570012,30.36571855412019,31.283010941444125,32.679227153214086
Kyrie Irving,2016-03-29,CLE,37,1,1,PG,36.0,33.0,25.25,33.5,33.41787238316729,6.015453298731266,33.82926872114482,5.839820594624247,33.885143340802735,5.90632061728476,33.94915724979,5.972721078726322,34.18654836639005,6.002667598289634,34.57729815392449,5.852231259396081,35.05316261815693,5.508054719849651,35.51997910279611,4.953447310233896,31.807015853579536,30.063775945466556,29.342338964139092,28.787592143298863,28.106663487542008,27.807859277060096,27.663204376577653,27.478768145964228
Kyrie Irving,2016-03-31,CLE,24,1,1,PG,36.0,34.5,25.25,35.5,33.77608514485162,5.812582574492866,34.46341497691586,5.3937408441271915,34.663857505602046,5.3184445613571185,34.864410074853,5.229228101550264,35.31192901983403,4.914486159063402,35.788649076962244,4.396062095198719,36.221265047262776,3.705042584250101,36.555993730838836,2.8909604323013354,33.32631426822606,33.45102075637325,33.756754223104316,34.251314500309206,35.66399809252521,37.403929638530045,39.26528175063106,41.14363044378927
Kyrie Irving,2016-04-01,CLE,42,0,1,PG,36.0,34.5,25.25,35.5,32.798476630363865,6.2838546640517015,32.370731981532685,6.555982136273041,31.997893129201533,6.788974194309463,31.605087052397096,7.017150930159958,30.78715741190042,7.445698136004422,29.894324538481122,7.859852010046532,28.88850601890511,8.259651950883303,27.766798119251654,8.61622892657645,32.04368284140005,30.860816605098595,30.442565667328235,30.12592015021644,29.598398855515132,28.951964819265022,28.006112700252423,26.693089133136784
Kyrie Irving,2016-04-05,CLE,27,0,1,PG,37.0,34.5,39.0,35.5,33.71862896732967,6.601636885320701,34.29658558522615,7.146665367832114,34.49841984690115,7.513444382505506,34.72356093667797,7.875411728706834,35.27229444714026,8.57297853078262,35.947162269240565,9.265198524709218,36.755402407562045,9.974541362625798,37.730039435775495,10.69801647753474,33.389314557263255,33.788653284078876,34.20692425049618,34.73814410515151,35.959039313309084,37.22598240963251,38.502445080100976,39.857926739941036
Kyrie Irving,2016-04-06,CLE,30,0,1,PG,36.0,34.5,26.25,33.5,33.04676607059526,6.596343400181943,32.837268468180916,7.102329879713568,32.62381488517586,7.391778408176911,32.406492655674576,7.656833045131295,31.963376668284162,8.123758383163294,31.473581134620282,8.5405704787902,30.90216096302482,8.931242810155227,30.21901183073265,9.312363906631427,32.675383101535395,32.2809226272631,32.217693187872136,32.19170087360606,32.07542358798545,31.737991204816254,31.150978032040392,30.332378021982315
Kyrie Irving,2016-04-09,CLE,39,0,1,PG,30.0,34.5,43.5,35.5,32.742089463535144,6.3279092960670855,32.269814774544734,6.465561723556104,31.967861163881896,6.518033025566125,31.684544858972203,6.520408143411975,31.178026000970497,6.389899960258343,30.73679056731014,6.106141380749968,30.36086438520993,5.678791676309869,30.065703549219798,5.102730746538555,33.757844791383945,34.524738101810485,35.0382698909041,35.58419061152424,36.64525415279127,37.61899560240813,38.560391212816164,39.54971340659469
Kyrie Irving,2016-04-11,CLE,40,1,1,PG,30.0,35.5,30.0,33.5,33.36788051718272,6.305436516225784,33.615851819635786,6.449493118943502,33.72589587291142,6.53306719889761,33.87918140128054,6.5884410940199425,34.306815600582304,6.639061802585037,34.86839528365507,6.651895788347789,35.54434575408398,6.65176885594192,36.31971106476594,6.643057313356838,33.382060312244896,33.61979048144839,33.77870241817807,33.90893342806697,33.98715249167476,33.80949780120406,33.42415648512647,32.86491402197841
Kyrie Irving,2016-10-25,CLE,30,1,1,PG,39.0,36.5,43.5,35.25,34.031092465465484,6.3214913219431415,34.89268145570863,6.372840169895386,35.29442190468357,6.373514255275338,35.715426980896375,6.319708570476897,36.58408936034939,6.067803270127797,37.43419764182754,5.656754493640731,38.217738301633595,5.102608211884814,38.89591331942979,4.404750022970655,34.94385428102285,36.69583238515872,37.58402681363355,38.43625339964689,39.992291495004864,41.40474890060203,42.769662594050594,44.15947420659352
Kyrie Irving,2016-10-28,CLE,38,0,1,PG,30.0,36.5,41.5,35.25,33.62798321891837,6.124446864349933,33.914145164566904,6.0662486920412455,33.97081642851267,6.049629994435359,34.000798886627464,6.023865736584004,33.95045361620963,5.996917239766218,33.71709882091377,6.060088379497455,33.28709532065344,6.227178959941233,32.668773995828936,6.4674574913528255,35.59946885292149,37.656665908126975,38.56302011022516,39.355377379752824,40.59537489700293,41.452374450301015,42.00786503762024,42.29784226197806
Kyrie Irving,2016-10-29,CLE,37,1,1,PG,38.0,37.0,41.5,38.625,34.06518489702708,5.964381348853695,34.73131613165352,5.696003538225328,34.9781123213845,5.567744144396956,35.20055922063922,5.429478918155918,35.57027216972578,5.179327574212068,35.85854941045689,5.024047325099743,36.114838128261376,4.983966365920693,36.40063219874868,5.047811267536841,35.93952196762977,37.92533272650158,38.672265082668865,39.24876416582697,39.95722493820176,40.22618722515051,40.2031460150481,39.98935267859342
Kyrie Irving,2016-11-01,CLE,35,1,1,PG,38.0,37.0,39.0,35.25,34.358666407324705,5.730157821344493,35.18505290532282,5.184786573716372,35.48358424103838,4.913663364390661,35.740391454447455,4.632618659148243,36.142163301835474,4.092600567679122,36.429274705228444,3.6206514338664326,36.64593525130455,3.203910601297579,36.82018965962461,2.794203746890522,35.49556977086629,36.64026618120126,36.87919881200165,36.92413491607888,36.57433496292106,35.863093612575256,34.98125840601924,34.046805803578025
Kyrie Irving,2016-11-03,CLE,34,1,1,PG,37.0,36.5,39.0,35.625,34.4227997665923,5.4396977972663265,35.148042324258256,4.638078640556881,35.36268818077878,4.261363777567955,35.51827401811322,3.893917657417233,35.685297981101286,3.235286615822406,35.71463735261422,2.7056640998850403,35.658374100521826,2.289943329881186,35.54605689788738,1.9620725023245422,35.84601279378002,37.11221294496101,37.409399109001235,37.54689444125521,37.54460097775264,37.43154680628763,37.3925033624077,37.51404174107341
Kyrie Irving,2016-11-05,CLE,34,0,1,PG,35.0,35.5,39.0,33.875,34.38051978993303,5.162195567689449,34.918433859406605,4.17691979727692,35.02201613558409,3.745079035467229,35.06279181267925,3.3468837871088084,35.01117878866078,2.681253636481461,34.85731867630711,2.1823844940387622,34.66334964020873,1.8035027412469313,34.463817069366215,1.4974983740052186,35.81141151440198,36.789770355968805,36.932049331750925,36.93282610887865,36.72676058665159,36.465773403143814,36.25700134496308,36.10421252232202
Kyrie Irving,2016-11-08,CLE,39,1,1,PG,35.0,35.5,35.5,33.875,34.3424678109397,4.8986929201230085,34.734747087525285,3.756216305013052,34.766512101688065,3.2783686226692237,34.74395426887548,2.8511701107700085,34.60670727319647,2.1542207527389174,34.42865933815355,1.630038122925282,34.26533985608349,1.2189596416794934,34.139145120809864,0.8778569750475407,34.60527036296078,34.181816284775046,33.63653699881319,32.977978276215055,31.536056351990954,30.107886701571907,28.752800537985234,27.456263756696604
Kyrie Irving,2016-11-11,CLE,36,0,1,PG,35.0,36.5,35.5,37.25,34.80822102984608,4.863976837100391,35.58779767002023,3.8160133093798367,35.82488407626605,3.4614021649584332,36.02076798821283,3.210836439787414,36.364024363917885,2.9934473346965293,36.714329669076776,3.027366088465171,37.1061359424334,3.163777465015797,37.54174353624296,3.3138933268620114,35.16974332666513,35.39545302782004,35.28990274910989,35.15958479335054,35.02163381119458,35.17894335078596,35.6511202151941,36.41187912700899
Kyrie Irving,2016-11-13,CLE,27,1,1,PG,35.0,36.0,39.0,37.25,34.92739892686156,4.628971336103102,35.67023813601619,3.4176234431023236,35.868663057199534,2.9987808869246693,36.01453759174898,2.6863989714908274,36.218414618350735,2.3278403217079378,36.35716483453839,2.184907960382017,36.44245437697336,2.125483606847341,36.46252306087289,2.0919104831230313,35.60276899399891,36.21636242225603,36.34242706183242,36.46170935534538,36.81298028671676,37.33947167539298,37.96044808607764,38.5735637381027
